StudentID,Age,Gender,StudyHoursPerWeek,AttendanceRate,SleepHours,PreviousGrade,InternetAccess,PartTimeJob,SchoolType,CommuteTimeMinutes,SocialMediaHoursPerDay,FamilyIncome,AssignmentsCompleted,ClassParticipationScore,ExtracurricularActivities,StressLevel,PassFinalExam
268,16,F,3.37327346538806,86.47883817010911,9.24443030257413,80.85299436516338,N,No,PRIVATE,54.76075876909732,6.080647959639772,25499.414041012034,6,49.9189034849534,1,1,0
269,16,Male,18.007327533928102,92.00614287841523,5.885470111055754,80.14883596076372,Y,Yes,public,68.1017408692265,1.89364550930546,19291.6462833359,7,,0,3,0
270,18,male,16.453813810141778,91.31436994720362,7.568483239370243,83.19925252635234,N,Yes,Private,9.70204910464495,2.4920965872055296,16368.868670774973,,52.03741892410009,4,7,0
271,29,FEMALE,16.901051860367616,97.83370057211964,9.922477754808265,78.24340210014869,YES,No,public,18.72865348761779,1.492275772618077,27120.461859803676,2,59.309918050551175,3,1,0
272,17,FEMALE,,90.62455770801596,5.573537484599455,69.67274501783096,YES,No,public,46.59697795704837,3.765307102954983,15141.908687311323,12,76.80909002394046,3,5,0
273,20,Male,7.432604217142163,85.27172311312374,4.19743962870146,83.39663864431189,Y,no,public,42.69564385048722,5.249865090606482,18398.38996559704,16,82.0585522064433,3,6,0
274,27,male,22.372069973330326,96.05225357474642,3.6799849491383547,61.42482460158065,Y,No,Public,46.65382782140287,-0.485543947762082,31193.823600569274,12,85.49023153064606,1,1,0
275,25,F,,79.6021811112641,7.569068043291997,65.9932861748752,no,No,PRIVATE,,3.8188770612845047,32313.1387664852,18,78.3103374710226,1,7,0
276,21,FEMALE,19.77050488160837,66.77188023158423,3.6752746879121245,65.35799928576755,No,yes,public,64.81301241535051,2.4466564565617093,32579.185682162617,8,,1,9,0
277,22,Male,15.198228632913228,77.55399554084354,5.941521420593116,85.80056059139311,No,no,PRIVATE,36.770742000346615,3.2267887839333786,17742.99378452871,15,94.09444964442325,3,9,0
278,19,,15.208292976470217,68.82646032790326,7.155969780558441,84.42788514140075,no,No,Public,16.745561347347206,3.917988003348582,29845.623239875764,4,55.85649688112102,3,3,0
279,22,male,21.567986641831986,69.87232587538428,6.777763305244871,79.87305237044995,No,No,Private,31.202772499355827,2.6235951224543577,12408.377377850575,8,60.45709001911642,3,4,0
280,26,Female,11.387686902478382,77.83221993926723,7.138167296276258,85.71929865211797,YES,No,Private,16.94649655656751,2.7928262931884387,,8,,4,1,0
281,23,male,15.672845438586883,68.11370118500058,6.833434783701281,66.20717217588012,no,yes,public,58.86412037831158,2.5722496648907223,1196.353179005113,5,74.18093691093323,4,4,0
282,26,male,11.764072979064704,75.38057705541439,8.418298719970089,,no,yes,Public,25.095031057998256,4.940632403576563,33382.94561518824,9,91.57900175200831,3,5,0
283,16,F,11.95852640797379,51.59577999569321,5.071525428891805,73.74825571616836,No,yes,Private,42.38725227116933,3.837519920254993,13088.161207391375,17,60.50812869920462,1,7,0
284,21,F,12.835795135719525,83.19940561059408,5.484507292312204,83.46882103884914,Yes,Yes,Public,,3.4411670754747217,18987.73936202352,10,75.70623313766339,1,5,0
285,23,M,16.554936401435988,80.01808213043337,5.3410108320937635,73.84775767447802,No,yes,Public,25.7691903535623,0.45809655781543457,12717.405264573728,14,60.59200628677431,4,8,0
286,20,M,11.648759648355659,67.74367053397714,7.745287717793915,71.15057111589918,N,No,public,6.346187280784239,2.2428405135736917,25561.321986641124,6,94.1125695181116,4,7,0
287,19,F,23.790292879014643,89.88868502648607,7.850597882592595,,Yes,yes,public,43.972619044858504,4.797338320678349,16994.930714261278,13,76.40822751075503,3,1,1
288,17,F,8.737748884463473,94.06355206439838,7.176837978977762,83.76169167191233,no,yes,Public,54.487718789437764,3.075393146247846,9561.464876536405,7,89.33902462255011,3,2,0
289,21,,13.691898490870486,55.88660203446538,8.275240500334892,68.31654805153198,Yes,no,Public,21.260486279522723,4.319062939178277,23533.300513488484,18,,1,7,0
290,21,Female,11.921882592080776,68.55912832150679,4.732938698935429,74.38924328647624,,No,public,,,8530.159801518172,14,61.58323660372882,2,3,0
291,26,male,25.12884519047613,68.46286475319053,9.000836167326705,64.41559366358348,Y,yes,Public,47.04974064106744,5.077212138417633,13300.75419747607,18,73.72987758733382,1,2,0
292,16,FEMALE,16.375883435581024,65.90145348336704,8.784857932568388,50.019389825070604,Yes,Yes,public,10.306379763406234,,3144.887082991354,17,89.57644679415915,1,,0
293,24,Female,22.222911776280444,92.44212262897622,7.60343299586862,77.00459631413729,N,no,PRIVATE,53.292994039223885,1.9780216596085458,8608.335102419145,16,84.88406517419479,3,8,0
294,27,male,4.601077388741196,77.09260791840795,9.17269836315659,81.08905356254633,Y,yes,Public,21.434073155680693,-2.1070991921117965,21428.233357763824,,92.50641082579465,2,8,0
295,26,Male,,76.03227738034084,4.015065188483339,77.62066809086726,YES,no,public,18.450608857630606,2.663230155054295,4283.711695176602,2,90.12000744816656,2,3,0
296,21,M,21.22741556936406,49.9420645338987,5.713327795606022,55.50438282245633,N,,Public,38.72693631696937,2.347975008366302,8150.834203026274,6,81.68092425458376,3,9,0
297,28,FEMALE,15.575987924927968,89.53127045313839,5.397044808977071,,Y,Yes,public,19.427910724828436,3.780732388790751,,9,72.30057080898807,0,8,0
298,18,male,22.458362625457458,61.41112407719791,7.582218985636015,52.81652239948919,YES,Yes,,24.39333378060186,2.6921895460506247,15651.14483125558,16,53.27579928207236,3,2,0
299,19,F,11.378980849297395,,4.924788890596782,88.69701107654186,Y,Yes,Private,40.309728990065096,2.3592298811264114,35936.29308767447,14,37.83097656290524,4,7,0
300,27,Male,24.86543208129906,84.16065406937288,,64.13945417881914,Y,No,Private,-1.4366850574996946,-0.5587978610144413,34671.172368195,7,71.865067552745,2,8,0
301,,M,31.092286865334753,100.40987893757976,8.555804215995071,87.55403609459896,No,no,Public,59.636288688924836,1.120064341699867,13056.620297990772,16,82.03973113394055,3,7,1
302,19,Male,,60.367694013213324,7.542804350125999,84.45869643684145,N,yes,Private,35.654601986986066,3.953302081601115,24457.100947227853,2,29.136163522254172,,9,0
303,18,male,11.881482350194597,34.70731766268762,6.925626535492252,65.99409647463938,N,Yes,Public,15.60550981394708,6.431815262265388,25994.26045503561,3,52.3881335416426,1,7,0
304,25,Female,25.173691339823904,82.75774317130542,5.018189988648876,63.672150487322554,Yes,Yes,Public,19.741319460697376,2.8049492325087533,15220.169135804772,7,,1,7,0
305,18,M,26.057005020114985,107.0076677226628,5.229723550811953,78.50370216386338,N,no,PRIVATE,49.87469567391203,3.6556221471482466,8035.667708014369,12,67.18584411540473,3,1,0
306,18,Male,11.339979809927122,,8.374428357945,66.55675962816929,N,no,PRIVATE,44.01579402611155,4.904956313905611,19901.61240553554,0,71.54828967518145,0,2,0
307,19,Female,12.058692280329,83.14489122911938,7.669023505857998,76.02484642158207,Y,no,Private,55.80170985927817,1.3782121275995005,,17,86.22158944399004,4,5,0
308,22,FEMALE,13.02750773797645,72.62545721551929,6.441470720933684,70.17172409193081,no,yes,PRIVATE,24.758857327936475,3.7336280865708846,16513.884024235045,10,50.261443443154576,1,1,0
309,19,male,,92.10683894955966,5.873135681351164,57.18841585534366,No,No,PRIVATE,39.44875755726204,1.519019787335683,23538.53494531588,5,75.16340150289543,,7,0
310,24,male,8.569436374610612,65.39680700443297,3.461288190332935,52.695319808755414,Yes,No,Public,41.39851867675517,4.729648876982022,13994.163143955211,15,49.19375587922903,0,5,0
311,16,M,7.971014632735525,87.14536654034329,4.893721371973342,77.26684248494597,No,Yes,public,45.429012503783554,3.302806095903465,10784.019619366856,18,82.5366483026339,2,5,0
312,23,Male,9.625417044271101,87.5820523874994,9.367128630709585,69.38442253669375,Yes,No,Public,51.90921685148104,,20872.663762798657,16,62.77544602850417,2,8,0
313,22,FEMALE,14.757205788292532,95.90314861248319,4.5793166434963,69.46910183085868,YES,yes,PRIVATE,24.241041412334795,1.4348028051628219,23087.760740551006,17,51.81782016490085,4,9,0
314,17,F,16.639503127755646,121.39490058366616,6.784219731831621,81.95863839093785,Y,No,Public,33.28744598359279,4.41406471922157,10586.840448799576,10,59.9161258897562,3,1,0
315,23,M,25.853503449698536,85.88623950768151,8.011165959792798,86.73442276632444,N,yes,,25.847753816297825,7.169425842462032,,13,53.269870189873444,3,4,0
316,16,F,8.011521714828463,72.36554561438751,0.0,72.2745527863819,N,Yes,public,34.21082189965436,0.9841766091435877,5836.1508977913745,11,71.38233739811001,1,2,0
317,26,M,21.890256789336085,79.61638531712008,6.777065712171625,71.59401293090139,no,no,PRIVATE,45.47649173094463,2.3204819847049523,15375.092330274852,19,79.36098080684137,0,9,0
318,27,,13.502078090421437,53.46386142666323,7.906873306265982,80.00143033113883,No,yes,PRIVATE,10.189467496089463,3.4632149483361836,17935.93171041913,6,85.46835949100105,,9,0
319,,FEMALE,14.65375403243297,,6.518748982860876,61.43064430300424,No,no,Public,51.64057354188928,4.572812423991633,14910.210298784561,16,,0,1,0
320,,Male,,73.86076342830344,10.802604583500152,77.23153054747696,No,Yes,Public,17.912268136043757,1.8809074294210621,15479.51621159046,4,90.81926971786717,4,3,0
321,17,male,7.140945849063909,72.13867403098111,3.9971011116827073,80.51885971822153,N,yes,Public,30.389445204541527,-2.66606058028548,34968.59585846491,13,69.63452299445096,3,,0
322,22,F,17.676868223288356,82.28532308050583,8.088092794825819,81.80230208417629,No,yes,Public,53.65912887449187,5.71837898832805,13192.92728768881,12,88.97683284586387,3,2,0
323,29,Female,16.165165457491394,67.66370101426699,6.240797393905304,55.63247297497535,Y,No,PRIVATE,39.92014576975108,4.521012239168285,39529.77377977531,11,67.64106708934796,4,2,1
324,25,male,,96.81546000986707,7.657880232255012,67.3864473019106,Yes,yes,Public,40.092949223954896,-0.48589506097333013,23497.014237848416,13,66.53558291321443,0,2,0
325,18,male,17.02418050735473,80.00310597377296,,,N,Yes,PRIVATE,17.29060932057334,1.7848624164408882,20736.441098495936,8,78.67648166506027,2,5,0
326,22,F,32.18710097937626,79.86049518292079,5.4002657043350055,75.99886954409213,Y,no,,19.338710962642388,6.136364859054652,,3,74.61930564532592,2,9,0
327,27,M,,75.08157925230623,6.84349458868901,79.80744579767983,YES,yes,public,49.11884595003379,5.895592836915732,40239.42199401562,18,61.68874079538115,1,7,1
328,25,male,11.283021314987277,82.32786025788468,3.7131478229025694,89.96710407445981,Y,Yes,public,26.162846817734156,4.877280045357889,12051.255968548416,0,87.32895453860105,1,7,0
329,24,FEMALE,10.63801631502665,92.37647397001452,7.404871250857091,70.05034519631927,Y,Yes,Public,27.57632190050226,2.647775132080275,11036.656648508886,12,55.649609150053024,,2,0
330,19,,11.111660165878217,66.9930467643365,6.947237698985789,70.02427501690786,YES,yes,Public,49.459268765820674,3.16597483762502,13961.07042742463,5,78.6765940953248,3,2,0
331,27,FEMALE,10.538290108854376,70.12825266387115,7.457990252964653,86.49672018878746,,No,Private,19.25129681945709,2.7381483897477468,20257.145175716487,0,78.01718009010132,0,5,0
332,16,Male,23.323115717752863,75.44410956835003,8.087177487630726,77.96576938530305,Yes,yes,public,39.03852699329387,5.256479566537675,6193.831001499413,16,85.968896304775,4,7,0
333,17,M,,59.811936147901775,7.051429760314567,87.67651511187974,N,yes,PRIVATE,35.64360989251537,1.2483151870097797,,2,86.26299833124283,2,7,0
334,16,FEMALE,11.004775943753666,67.71113210417754,6.722134129697414,77.88728003009837,no,No,public,34.959714112051365,1.3884006902315906,,16,67.27086298175936,1,9,0
335,29,male,9.1735109882704,72.85668689683011,5.178397495008062,63.42883381286729,YES,Yes,PRIVATE,27.22346552183744,5.020549173672031,21211.25912499822,1,70.49186406263416,0,3,0
336,27,M,18.299908894704828,93.11583771069091,,61.668716452221936,,yes,Public,26.302172278050072,2.9112770889768766,17658.516328197784,6,69.48682777072564,0,1,0
337,20,M,11.134438690033202,,8.280101930265996,59.48487750941071,No,No,public,,5.7569347109076165,15054.716410530982,0,96.18362250114345,4,9,0
338,20,FEMALE,19.430522724288576,82.90384867051317,8.654503108558968,,Yes,no,public,42.2399753906196,1.6569755860389086,27188.093636412515,14,79.76466718552132,3,1,0
339,26,FEMALE,16.4204611459591,92.76346943251959,6.142834345531919,86.88596823087008,no,no,Private,24.97776212724896,2.89044327932235,13393.33781409562,3,85.65664788080852,3,8,0
340,22,Female,4.389791195019377,77.93942317400905,6.569004120879911,93.4936214138638,Yes,No,Private,49.53116931750877,,34771.16736479398,5,66.23425898464582,2,5,0
341,24,Female,,85.85697274893334,5.143078437509351,83.4310533232324,Yes,Yes,public,31.631674376140207,3.0147253628471344,35466.87798171486,12,,1,8,0
342,24,M,27.571143711668654,78.45167370601256,,86.62838577534986,No,No,public,19.123242658684433,0.04290612600240218,22054.0063892943,12,55.96796527766594,3,7,0
343,18,F,10.710479166609296,83.98043524099442,7.4981252355376675,69.19983667346315,no,Yes,public,31.43279176777369,2.0247331580900743,19907.87929538684,19,85.1874725075865,,9,0
344,18,F,12.28608908044811,71.25862013582626,9.411826154695625,63.43584183256144,Yes,no,PRIVATE,,0.1274922701437644,28245.278465932475,0,59.02586220488636,3,2,0
345,18,Female,17.001057735074333,43.41774262585356,5.182515384230392,83.50079332417553,No,yes,Public,50.136551175920786,4.387846466382516,,1,117.92732586533631,0,9,0
346,,male,17.341197529909174,77.98581256720544,5.932988151472674,79.176807522394,YES,,Private,29.464997161227018,4.433178679519303,13552.066151524676,5,63.91525568082006,3,5,0
347,23,Male,19.609809908709813,,6.847168883788359,76.07444374340892,No,no,Public,30.856844281995112,-0.46052546096868996,15787.558934906385,10,75.2681992242828,4,5,0
348,,M,87.21429531409335,93.89323103362389,7.469734306588656,78.8737148063299,,yes,Private,56.173200582386535,5.667771491001146,9421.220522533637,,75.24117385809348,2,1,0
349,23,Male,13.761369407541654,94.48096226886756,6.176498543678552,78.23185482458206,N,no,Private,42.62400982195023,7.994830252839708,23272.519506672455,12,72.69217081811392,3,6,0
350,16,Female,9.411919288230823,98.54196082709326,5.1905583643194495,,No,,Private,59.940590240052444,3.092012773472682,25333.023067655125,11,51.70180056832605,1,3,0
351,23,FEMALE,5.344765403898309,81.32986386442155,7.8221112933853565,87.94985584816956,No,No,public,53.885675060958576,1.7177714795507104,9200.594897109817,19,73.71630098749668,0,3,0
352,19,M,9.883489720406565,82.95973561108393,7.581703043818372,80.44220352340346,No,yes,Private,21.692561174557184,8.648661182006093,16358.408761470728,6,73.58499704242438,4,3,0
353,26,Female,14.76811118988342,70.73522156848475,5.125588849154413,83.45802872562928,Yes,No,Public,49.84926281600161,0.36206300339497854,9221.968659349206,19,65.50966489274886,2,4,0
354,16,male,27.561905044624513,,,80.14062552424775,no,no,Private,57.87954938111887,3.040212933738197,,6,97.77199576381327,0,9,0
355,23,M,11.376720906746801,89.23656724656712,8.255298063794905,70.3883026796538,No,yes,Public,57.9921969848513,3.359244545263847,24408.136481810398,6,45.07143089412331,4,8,0
356,19,M,16.56651566147229,98.05826655753225,6.701444745871689,82.5656467491314,No,,Private,49.82143975365031,5.690295240904829,14132.143466573765,1,47.3309128350015,0,6,0
357,21,F,14.885039727490735,77.908305864785,6.6193967935640545,61.05504931140739,Y,no,Private,49.51284492363764,3.7194779502535766,17593.39235174161,10,81.30563790440719,2,8,0
358,23,FEMALE,23.31875291413659,73.24716102722883,7.331086656673861,85.53891552295883,Y,Yes,public,30.460084344866754,2.0027322084230974,6981.506176421477,0,68.69298780148729,2,,1
359,19,M,32.68852698111535,80.00791938284895,5.207445394615613,63.05477060233965,YES,yes,Public,22.43926873475638,1.0976312592240878,21495.921677797312,12,56.8014891003406,3,1,0
360,,FEMALE,11.283918589557755,89.01810123393672,6.545047218746123,77.85803286794733,YES,Yes,Private,29.71674021653815,2.316356359507729,19645.813441242808,11,72.92524280790867,1,9,0
361,18,Female,11.573923902372446,58.34217775799687,3.2714246830862295,66.54846041573842,Y,no,Private,10.028164978508556,0.9861452781097118,14168.325999734701,12,84.39065849986343,3,,0
362,29,male,22.309126139483503,45.55728570294143,7.814683468254403,80.53388983074427,no,no,Public,55.14192973132558,3.095650639569366,18487.885618540207,6,45.53699268749543,0,2,0
363,,male,19.77324042738418,71.74194725762625,4.15776016633721,74.66074774072091,YES,yes,Private,,1.871607640279027,21442.359044027555,11,80.84308176650954,3,9,0
364,18,M,27.926951280152235,61.689313611287616,8.755129742643499,59.05244041836667,N,No,PRIVATE,54.3699609359744,0.01192441342049877,,16,74.962401931523,2,,0
365,24,M,19.087497297281747,72.37789703529033,6.004819859050325,79.20699631018479,N,yes,public,16.527506341676006,5.5102915767498075,8189.899647985765,7,,,1,0
366,28,Female,12.484955364490583,77.78329521773793,6.182499527103235,69.22079223167289,no,No,Public,51.23937381503316,2.0046549531419213,34444.59546149452,2,73.68405829478642,2,3,0
367,17,F,19.134583814846167,73.2012738646548,5.558399140873242,83.81146720813369,Y,Yes,public,27.576790127310204,0.4637263900493749,14933.81836231782,6,73.9371252211243,3,1,0
368,29,,22.760925064080354,101.78701301706118,6.067941689116886,75.01325688734407,YES,No,PRIVATE,15.734458875362389,2.663481731024917,19225.919174504885,18,78.2478830731379,4,5,0
369,17,F,20.74337526838155,84.90117146903481,8.627797017722056,78.95420985388039,No,yes,PRIVATE,,3.1367431319353174,28086.71788016251,19,55.2236913003777,3,4,0
370,17,FEMALE,18.550918217751082,84.50711539416243,2.768287015197381,65.42431044984788,,No,PRIVATE,51.60967504011161,-0.4929334511580672,48232.44150056387,7,86.31209771077124,3,,0
371,21,F,22.466722827124077,89.33310716065102,8.415448079132283,69.10667768572638,YES,no,Public,38.17688630278676,3.6632953342515258,10044.108400889074,13,84.88483250005811,3,9,0
372,18,male,23.18506913311971,,7.007035221652562,70.41361363898915,no,Yes,,35.50906827702445,0.9056848626194709,23598.61770981208,13,85.32650483484638,3,4,0
373,28,FEMALE,24.67511293726269,95.58667681130403,4.689467528214177,,N,,Public,41.592650282286776,6.422057618381576,14339.58171764715,1,44.12231970378977,2,3,0
374,24,Female,19.540969213127497,78.8635357019681,4.887031410426143,91.77377087805489,no,no,Public,37.919428668761164,4.047921024153469,15689.677563386314,5,87.16555811042915,1,4,0
375,19,male,13.830173437782019,90.05720925861819,9.014589540812304,,YES,,Private,23.115860687427933,2.200200019781367,14238.303831945681,15,,3,3,0
376,16,male,16.02699580503326,63.92214150439767,5.081739680085903,85.7684814465768,no,no,Public,28.81921595322617,1.509664459365299,10994.76025759532,8,77.96138131936752,3,6,0
377,19,Male,23.4455627655585,,4.769974234106061,53.30322582274298,YES,No,PRIVATE,64.41076748058055,2.790064584872752,,14,40.27415921956463,1,1,0
378,16,Female,9.281450303089347,92.26834487037543,8.205971813547094,63.058105989077106,YES,no,Public,75.08235113942021,4.22558148316658,8203.978503614115,18,59.752295774455874,3,2,0
379,29,Female,17.580713162110307,85.64614289146274,7.0078293144288715,65.41221543813225,no,No,Public,58.440027578460246,2.9490117428296005,27574.460532094963,14,82.6057427094351,1,8,0
380,20,Male,12.246628313708475,66.46922668463735,5.0931116351954016,61.474913105592776,Yes,no,public,42.17335910243935,2.5656823857262867,20440.023488266997,11,77.88992477363682,2,3,0
381,19,FEMALE,15.201213760543723,66.95505378087958,6.824937463106928,59.1641161021242,No,yes,PRIVATE,29.933764509470976,3.116740581635791,23379.47978321152,8,53.80063109240305,4,4,0
382,23,F,23.949163038251093,96.88152176622154,4.961370974539584,79.12998912137797,Y,no,Public,23.02721159154551,1.7922821375260907,16270.491104430217,15,80.20279997339263,3,1,0
383,23,F,16.33769347613932,62.15882160699008,8.151232097633908,72.85932302272138,N,yes,Private,24.015763843546964,2.3135881463139247,17062.368526306014,5,57.75782921723066,4,3,0
384,,F,15.325055837093041,104.64009429883944,8.0920564473097,78.7940539760511,No,No,Public,26.70098511969859,-1.171584877810008,22300.511241338623,19,66.00882864220381,3,1,0
385,18,F,5.481007013140566,66.49068898028197,7.298009298232914,81.90472686121512,Y,Yes,Public,67.26746062138653,4.947452461704735,10687.594940753395,14,52.44809818951728,0,5,0
386,16,,20.223774962190546,89.57587888412574,7.042491591870525,77.65616993172533,Y,No,public,62.09423444573898,3.5975955606435237,17136.076524693315,12,75.15024677863642,0,1,0
387,16,,19.51838926798753,75.07072286376523,9.141782187301061,81.57763176150374,N,Yes,PRIVATE,46.194175849030906,1.4530883119331397,13123.091888972367,9,86.31027116374722,2,9,0
388,27,Female,30.14278306313822,89.04781146623515,6.499529491082338,,No,Yes,PRIVATE,20.59080235380761,6.797469962710478,,13,83.27457316220435,4,7,0
389,26,FEMALE,12.845552355328994,71.83828996828711,4.727188811868798,63.13006611694256,N,no,Private,48.395838900665545,,3121.2940749948684,2,56.384558795323585,4,8,0
390,18,male,16.534052293647573,77.55810640891559,7.17421086924846,85.57814180820796,YES,Yes,Private,31.420744572340922,0.9277128560496064,30714.612715839998,11,69.30729398430887,1,9,0
391,21,F,16.745685785975287,80.61378763093582,,69.10887867218872,N,No,Private,2.7048584203381765,4.713474842940917,14507.689974769848,0,46.411456410880625,1,8,0
392,22,Male,26.04217295834432,64.96718816327791,4.977860760221222,65.64403701237575,no,no,Public,39.30650956101889,3.796096433018525,29307.0084413084,15,90.46513740175402,,3,0
393,21,FEMALE,42.998793819874,91.11236518130188,5.957805849959021,73.22082124195602,Yes,Yes,Public,22.37130438748917,3.7891599709684387,28550.338571154338,9,70.28634394758944,1,7,1
394,29,FEMALE,16.953150680392376,72.30179650292622,7.124669057152179,65.87189080703487,,No,Private,22.879198563649442,2.148488790696819,9712.00234786805,8,79.74986305815334,1,7,0
395,29,FEMALE,19.255275568015776,76.57100126989972,6.419142726491391,70.82569618010568,Yes,Yes,PRIVATE,31.243880096479888,3.9009914475560694,11292.710114617234,17,72.98723409823197,,7,0
396,21,Male,,65.08475938087231,5.026544629434028,78.44053921563466,No,Yes,PRIVATE,27.525155405863806,2.4764834195578107,,0,60.60823230827743,0,8,0
397,21,male,11.874964698146302,41.56499511807034,8.182786784345707,78.48341739246126,No,no,Private,34.48614771343988,4.111882903291685,34007.40753541715,9,61.692044077217275,4,4,0
398,28,F,,77.13458356099747,9.98006108302589,,YES,no,public,33.76504174974192,-0.8098889080212777,19747.851893375166,6,76.83616333729569,1,6,0
399,18,FEMALE,22.515422249018403,116.18923132419374,6.794197188535861,70.12294627051256,Yes,No,PRIVATE,6.862863607285529,,22058.984851338795,9,94.55372222114151,3,2,0
400,21,Male,7.814392904122578,91.76906431847036,,85.74333004770244,YES,no,PRIVATE,57.8041698332425,6.4443101956163895,14953.22877642249,11,64.8567146567927,0,7,0
401,23,Female,15.930787719028132,79.71109430398408,4.176559212419788,79.96400117733941,Yes,no,Private,20.249349155769803,1.465865089199399,23458.82171360272,10,87.61223420831612,1,9,0
402,26,Male,10.099154295425787,76.05663756187599,6.886963971831771,95.75065039348542,No,yes,,20.714024223042905,,14262.544794220228,8,83.84029325467857,1,5,0
403,26,Male,23.365326402473897,80.3369883921807,8.155816014974386,86.80128173741528,no,yes,Public,30.07170122314554,2.10407732310005,3741.1698856129224,4,65.20955016460417,3,4,0
404,17,Male,4.337691666513576,88.20678672762816,7.212751619743073,86.44293068559939,no,No,,33.37497728946059,0.5703877282227134,,3,86.50266084825611,3,,0
405,20,FEMALE,11.087547069098882,62.28780777036732,6.496394238621719,61.12131449544198,no,no,PRIVATE,,-1.4165615524565043,20168.7419828047,19,85.28893452107033,1,7,0
406,29,Male,17.640483125451645,96.71482542003308,5.616092522316041,82.63860351633423,N,No,Public,39.04135178082352,2.538827202952774,,12,37.82007660459061,1,2,0
407,16,Female,25.958668204640382,90.73071973161866,4.861754550922866,74.4689319830309,no,yes,public,43.49698226164301,3.2717188481633137,,7,80.5241789450034,4,2,0
408,27,FEMALE,14.539748172489086,90.77278588561902,7.752126989487323,69.4901819646175,Y,yes,PRIVATE,39.11804281374923,2.894989862922696,11402.711684537095,15,89.20783547579684,2,9,0
409,16,Female,11.11360331314761,,7.870657432078378,76.68015340532529,Yes,yes,Private,,,13741.168619984051,0,52.488658975196046,3,2,0
410,20,M,28.16809948608413,,4.1814053199639005,,no,No,Public,39.64594254630513,3.086081741700775,26825.322451305532,16,50.29490745362552,3,3,0
411,27,Male,4.863902697086292,90.09291853950229,8.884758467271027,80.00831591004211,Y,no,public,6.008987861465922,5.045682943101529,21979.844381120838,,73.11939308492035,4,3,0
412,28,F,-0.39164169634057444,88.87721200612067,7.361106831341002,66.2152619865794,Y,Yes,public,31.25122272740707,2.6191076281415664,19922.684629493222,14,93.67950433300226,,2,0
413,18,F,18.080101150373327,74.68938933588464,8.59939196771869,82.4245891359262,Y,no,Public,52.433916658567355,1.8518348458254608,27031.71178456521,17,53.68058351728931,0,3,0
414,19,FEMALE,11.485620429531721,71.39597340654649,4.486808377272327,68.62412457924036,YES,,public,94.13496516210029,2.437749030223827,23844.86874677878,5,,0,9,0
415,18,F,7.851370280085007,81.5278444289298,4.451263766876842,77.16683118964286,YES,yes,PRIVATE,16.93536601190735,4.158693519513552,31572.50633001094,1,63.198287188367374,3,3,0
416,16,FEMALE,,,6.276546035349055,71.96649932522865,Y,Yes,public,41.34619940486529,5.824053757086499,16321.125901478877,,61.10787145853848,2,5,0
417,16,Male,16.70660499639839,61.41339386519149,7.254176640342791,72.81133748264374,N,No,Public,26.434301331884875,1.7437125216616434,16562.92017177993,18,44.932916513788,2,7,0
418,27,male,11.051449584842901,,9.194541234390446,82.6624297504051,no,yes,public,65.71477855845274,3.1978675740577676,9591.125868869238,6,61.23738772592238,,1,0
419,27,male,6.037869209303739,82.47141261854775,7.559118370722697,64.59806280184102,Yes,No,Public,14.69325858812778,3.6767148838719192,16568.15426102064,8,75.23210413383018,0,1,0
420,29,Female,21.107201297961012,80.76331552784028,6.13597808478195,94.45195074276933,N,Yes,Public,44.374092354738195,1.0148439865423542,27718.159154419565,1,97.8438933965015,0,2,0
421,28,Male,19.551408245710626,82.60012496555612,4.960446188501162,56.78913930705504,No,yes,public,13.891833507437148,3.040834334425836,30399.898978097073,6,78.42405524790516,1,1,0
422,29,F,14.30576895354432,83.6592979686275,8.345000859078725,69.02332316745142,YES,no,Public,30.22149997908751,0.0686522853158098,27682.441344693343,13,82.09241647905289,,,0
423,20,Male,27.926458972333663,76.65196618047793,5.052941861373927,,no,No,Public,34.48530003875287,-0.5381006074787975,5646.465067604509,,53.67530138857764,4,4,0
424,21,M,7.509406635716932,102.34795157903123,8.942702832158481,80.8431416643531,no,Yes,Private,51.045375226094116,3.7334928157845138,28665.161701285877,11,68.58309195809184,,3,0
425,18,male,4.321323803526829,55.98644032285227,6.073423025590236,73.99524279428294,No,,PRIVATE,18.842497607622082,2.2322505173384344,5291.851013823434,19,66.69646128102922,3,1,0
426,27,F,10.15664351083129,67.57254462829631,8.885873108926775,74.42609296998458,No,Yes,Public,44.95074573271078,3.404560815242438,27184.93859297878,3,,4,3,0
427,24,male,14.680897885511515,78.45117859776428,7.5183969350889175,79.10550085327617,no,No,PRIVATE,35.2816658508192,2.9642100459833,17057.723787431558,12,78.95148508303323,2,1,0
428,20,Male,50.11012843577653,55.35216783268749,6.294506765836313,72.6893052254232,No,Yes,Private,39.09190079428969,1.0471999026724053,25620.266511470843,,84.29299365424232,4,3,1
429,23,F,13.31134759500569,77.36218393351893,5.72090544226081,88.93181257934906,no,,Private,49.37499072027712,2.909491396071327,9340.413216843473,11,70.47863832458312,2,4,0
430,28,Female,17.464387775600077,104.92205248592028,5.98863818398088,83.39349114231602,N,Yes,Private,15.761649604920684,0.5337973899702897,29369.341061649175,9,,3,8,0
431,16,Male,6.239224030666891,80.31329732443943,7.142475038562856,83.72824351005634,No,No,Private,47.15892459722888,,8280.202031160889,,88.36107082445716,4,3,0
